id;price;msrp_price;original_price;good_offer;seller_rating;seller_count_rating;car_rate;consumers_review;n_photos;City MPG;Drivetrain;Engine;Exterior Color;Fuel Type;Highway MPG;Interior Color;Mileage;Stock;Transmission;VIN
481-762606339;$10,595;;;Great Deal;5;99;4.5;67 reviews;24;19;FWD;3.5L V6 Cylinder Engine;Black;Gasoline;24;Gray;105,733;5TDKK3DC6CS194124;Automatic;5TDKK3DC6CS194124
166-755704990;$31,535;$31,535;;;4.8;870;4.9;37 reviews;3;23;4WD;1.5L I4 16V GDI DOHC Turbo Flexible Fuel;White Platinum Clearcoat Metallic;E85 Flex Fuel;30;Charcoal Black;Not provided;190205;6-Speed Automatic;1FMCU9HD6KUA22265
72-761978872;$31,350;$31,350;;;4.7;204;4.4;33 reviews;14;22;4WD;4 Cylinder;Diamond Black Crystal P/C;Gasoline;31;Premium Cloth/Vinyl Bucket Seats Black;0;32518;Not Specified;3C4NJDBB9KT674615
345-762614448;$41,894;$42,295;;;4.9;133;;;27;;FWD;1.5L;Iridescent Pearl Tricoat;Hybrid;;Jet Black/Porcelain Blue;4;KU126915;Automatic;1G1RD6S53KU126915
35-757528472;$28,605;$28,605;;;4.4;185;4.7;203 reviews;9;24;4WD;2.4L I4 16V MPFI SOHC;Granite Crystal Metallic;Gasoline;31;;0;W181068;9-Speed Automatic;ZACCJBBB4JPJ43675
276-762408398;$50,434;$51,320;;;-1;-1;4.2;37 reviews;30;22;FWD;3.5L V6 24V PDI DOHC;Caviar;Gasoline;31;Red;83;L190161;8-Speed Automatic;58ABZ1B18KU006381
280-764550628;$37,190;$37,190;;;4.7;1176;4.4;5 reviews;;20;4WD;284-hp 3.5-liter DIG V6;Gun Metallic;Gasoline;27;Charcoal;0;19-820;CVT Transmission;5N1DR2MM5KC613342
195-743423646;$35,170;$35,170;;;4.4;208;5;32 reviews;15;21;FWD;3.5L 6-Cylinder;Pearl White;Gasoline;30;Charcoal;10;180892;CVT;1N4AA6AP2JC390881
143-762523829;$44,265;$44,265;;;4.1;402;4.8;15 reviews;20;;4WD;Intercooled Turbo Premium Unleaded I-4 2.0 L;Black Clearcoat;Gasoline;;Black;12;90914;8-Speed Automatic w/OD;1C4HJXDN0KW553553
449-763041823;$39,298;$45,695;;;4.6;28;4.6;35 reviews;9;16;4WD;3.6L V6 24V GDI DOHC;Red Tinted Clearcoat;Gasoline;18;Black;3;T3345;8-Speed Automatic;1GCGTEEN7K1228453
54-761453503;$48,265;$49,265;;;5;4;4;1 reviews;32;22;AWD;2.0L I4 16V GDI DOHC Turbo;Moonlight Blue Metallic;Gasoline;27;Rock Gray;0;K2022800;7-Speed Automatic with Auto-Shift;WA1ANAFY5K2022800
131-751299267;$20,007;$23,425;;;4.7;1694;4.7;34 reviews;3;26;FWD;Regular Unleaded I-4 2.4 L/144;Phantom Black;Gasoline;35;Black;0;H9661;6-Speed Automatic w/OD;5NPE24AF5KH739297
2-742713624;$35,014;$35,014;;;4.8;904;4.7;70 reviews;28;19;FWD;3.5L V6 24V GDI DOHC;Silver Sky Metallic;Gasoline;27;Ash;1;TC181025;8-Speed Automatic;5TDKZ3DC7JS957440
382-756449495;$145,635;$145,635;;;4.9;300;5;5 reviews;12;17;AWD;4.0L V8 32V GDI DOHC Twin Turbo;Black;Gasoline;27;Black;9;C190593;9-Speed Automatic;WDDXJ8GB9KA035723
72-765339306;$29,695;$29,695;;;4.6;766;4.4;69 reviews;22;28;AWD;1.5L I4 16V GDI DOHC Turbo;Modern Steel Metallic;Gasoline;34;Gray;3;HN190973;Automatic CVT;JHLRW2H55KX015219
189-764049108;$37,665;$37,665;;;3.5;108;5;6 reviews;3;20;AWD;3.5L 6-Cylinder;Gun Metallic;Gasoline;28;Graphite;5;NS447;CVT with Xtronic;5N1AZ2MS7KN112958
309-764396515;$20,653;;;Good Deal;4.7;83;4.8;151 reviews;31;25;FWD;2.5L I4 16V GDI DOHC;Jet Black Mica;Gasoline;33;Black;16,512;11126T;6-Speed Manual;3MZBN1M30JM205706
197-763933654;$35,320;;;;4.1;82;4.8;99 reviews;11;19;AWD;3.3L V6 24V GDI DOHC;Snow White Pearl;Gasoline;24;Satin Black;12;K154019;8-Speed Automatic;5XYPHDA53KG567468
59-745121154;$53,774;$60,860;;;4.2;230;4.8;22 reviews;30;18;AWD;3.6L V6 24V GDI DOHC;Dark Granite;Gasoline;25;Black;20;3104C19;8-Speed Automatic;1GYKNFRS3KZ120630
287-765331713;$31,995;;;Fair Price;3.9;55;4.7;48 reviews;20;17;AWD;Gas V6 3.6L/217;Black Raven;Gasoline;24;Ebony with Ebony accents;14,578;7473;6-Speed Automatic w/Manual Shift;3GYFNEE35GS510465
339-759144497;$27,230;$28,595;;;4.6;962;4.6;35 reviews;1;20;RWD;Gas I4 2.5L/150;Pacific Blue Metallic;Gasoline;26;Jet Black/Dark Ash;2;C19207;6-Speed Automatic;1GCGSBEA8K1197079
167-765145393;$41,295;$42,545;;;4.3;716;4.5;71 reviews;14;18;AWD;3.6L V6 24V GDI DOHC;Black Metallic;Gasoline;27;Jet Black;53;N249442;9-Speed Automatic;1GNEVHKW9KJ249442
78-751301124;$25,856;;;;3.8;166;4.9;459 reviews;19;32;FWD;Intercooled Turbo Regular Unleaded I-4 1.5 L/91;Crystal Black Pearl;Gasoline;42;Black;0;182011;CVT w/OD;JHMFC1F93JX033238
97-759441564;$24,245;$24,745;;;3.5;54;5;2 reviews;32;24;FWD;2.0L I4 16V MPFI DOHC;Fresh Powder;Gasoline;26;Gray;5;193204;Automatic CVT;3N6CM0KN6KK694969
187-751983742;$39,658;$39,658;;;4.7;505;4.4;87 reviews;9;20;AWD;3.5L V6 24V PDI DOHC;Predawn Gray Mica;Gasoline;27;Ash;0;E1174;8-Speed Automatic;5TDBZRFH2KS923323
416-756620678;$30,990;;;Good Deal;5;6;4.3;22 reviews;21;21;AWD;2.0L I4 16V GDI DOHC Turbo;Graphite Shadow;Gasoline;30;Black;8,091;06751;7-Speed Automatic with Auto-Shift;SJKCH5CR1JA059595
74-752399860;$44,398;$47,715;;;4.6;218;4.8;135 reviews;14;17;4WD;3.6L V6 24V MPFI DOHC;Black Clearcoat;Gasoline;23;;0;181089;8-Speed Automatic;1C4HJXEG5JW308777
374-766513598;$148,655;$148,655;;;4.6;91;5;5 reviews;;;AWD;Twin Turbo Premium Unleaded V-8 4.0 L/243;Lunar Blue Metallic;Gasoline;;;8;57705;9-Speed Automatic w/OD;WDDXJ8GB5KA039199
21-757277606;$41,999;$46,145;;;4.4;1887;4.8;135 reviews;4;17;4WD;3.6L V6 24V MPFI DOHC;Silver;Gasoline;23;Black;13;74488;8-Speed Automatic;1C4HJXEG8JW308613
248-746645439;$49,935;;;;1.7;7;5;19 reviews;3;15;4WD;5.7L V8 16V MPFI OHV;Brilliant Black Crystal Pearlcoat;Gasoline;22;Diesel Gray / Black;9;DT1127;8-Speed Automatic;1C6RR7LTXKS520118
462-760740956;$29,690;;;Fair Price;4.9;1365;4.8;45 reviews;31;;AWD;6 Cylinder;Slate Silver Metallic;Gasoline;;Graystone;28,993;18976;6-Speed Shiftable Automatic;5J8TB4H53GL017903
107-764758146;$28,542;;;;3.8;166;5;32 reviews;20;30;FWD;Intercooled Turbo Regular Unleaded I-4 1.5 L/91;Modern Steel Metallic;Gasoline;38;Black;0;190761;CVT w/OD;1HGCV1F59KA054189
473-764765439;$31,931;;;Good Deal;1;18;4.9;16 reviews;30;20;4WD;2.0L I4 16V GDI DOHC Turbo;Indus Silver;Gasoline;25;Ebony;22,403;U4868T;9-Speed Automatic;SALCR2BG8HH700248
355-763861865;;;;;-1;-1;;;;;;;;;;;;;;
118-763701775;$21,690;$21,690;;;4.9;3461;5;33 reviews;24;29;FWD;1.8L I4 16V MPFI DOHC;Cloud White;Gasoline;37;Charcoal;106;N92066;Automatic CVT;3N1AB7AP1KY218561
86-760823101;$31,605;;;;4.7;62;5;32 reviews;31;22;FWD;2.0L I4 16V GDI DOHC Turbo;Lunar Silver Metallic;Gasoline;32;Black;0;KA005103;10-Speed Automatic;1HGCV2F38KA005103
146-764502117;$28,540;$28,540;;;4.7;764;5;32 reviews;10;30;FWD;4 Cylinder Engine 1.5L;Champagne Frost Pearl;Gasoline;38;Ivory;82;KA022115;CVT TRANSMISSION;1HGCV1F48KA022115
254-755315270;$58,290;$58,290;;;4.3;452;4.8;181 reviews;3;19;4WD;5.7L V8 16V MPFI OHV;Diamond Black;Gasoline;24;Black;10;CHK1074;8-Speed Automatic;1C6SRFMT8KN673301
487-759570715;$24,900;;;Great Deal;4.8;47;4.7;113 reviews;32;;4WD;5.3L V8 16V GDI OHV;Silver Ice Metallic;Gasoline;;Jet Black;66,693;T426136;6-Speed Automatic;1GCVKREC9GZ426136
447-765920137;$18,988;;;Fair Price;-1;-1;4.8;13 reviews;1;21;AWD;2.5L;Nebula Gray Pearl;Gasoline;30;Black;37,564;926922;6-Speed Automatic w/Manual Shift;JTHCF5C27D5063402
307-751361361;$29,895;;;Good Deal;4.8;75;4.8;105 reviews;19;16;4WD;3.6 L;Bright White Clearcoat;Gasoline;21;Black;47,459;90167D;Manual;1C4HJWFG5FL686535
352-766825389;$27,988;;;Good Deal;1;18;4.9;211 reviews;30;22;AWD;2.0L I4 16V GDI DOHC Turbo;White Silver;Gasoline;27;Gray;10,469;U4920P;8-Speed Automatic;3VV2B7AX6JM098104
86-765730859;$22,800;$23,300;;;3.5;54;4.8;4 reviews;27;31;FWD;1.6L I4 16V MPFI DOHC;Deep Blue Pearl;Gasoline;36;Charcoal;5;193429;Automatic CVT;3N1CP5CU0KL495216
210-754284860;$32,360;$32,360;;;-1;-1;4.9;37 reviews;5;23;Intelligent 4WD Syst;1.5L EcoBoost Engine with Auto Start-Stop Technology;Sedona Orange;Gasoline;30;Charcoal Black;0;4448;6-Speed Automatic Transmission with SelectShift Ca;1FMCU9HD9KUA37830
29-760879668;$37,040;$37,040;;;3;5;4.8;65 reviews;3;19;4WD;3.6L V6 24V MPFI DOHC;Granite Crystal;Gasoline;26;Black;0;19245;8-Speed Automatic;1C4RJFAG7KC648259
417-765646886;$12,091;;;Good Deal;4.8;766;4.3;9 reviews;1;15;4WD;3.7L I5 20V MPFI DOHC;Onyx Black;Gasoline;21;Ebony;108,072;T9021B;4-Speed Automatic;1GTDT53E288224400
187-760914886;$41,102;$42,425;;;4.9;156;4.7;34 reviews;6;22;AWD;2.0L I4 16V GDI DOHC Turbo;Burgundy;Gasoline;29;Ceramic;10;19044;8-Speed Automatic;2FMPK4K93KBB39788
261-760652850;$48,428;$48,428;;;4.9;300;;;28;;RWD;3.0L V6 24V DDI DOHC Turbo Diesel;Arctic White;Diesel;;Black;9;C1504;7-Speed Automatic;WD3PF1CD0KP039564
101-757208680;$59,045;$59,045;;;4.9;880;4.8;20 reviews;4;19;AWD;V6 Cylinder Engine 3.5L;White Diamond Pearl;Gasoline;26;Ebony;3;31692B;9-Speed A/T;5J8YD4H82KL014932
278-749241889;$21,975;$27,325;;;4.9;79;4.9;14 reviews;10;25;4WD;2.4L I4 16V MPFI SOHC;Cosmic Blue Metallic;Gasoline;30;;8;1636;Automatic CVT;JA4AZ3A33KZ005058
15-766028628;$30,624;$30,624;;;4.8;346;4.9;27 reviews;4;21;AWD;2.0 L;Gray;Gasoline;29;Gray;8;V11077;Automatic;3VV2B7AX2KM091944
260-763225191;$40,900;$40,900;;;4.7;604;5;1 reviews;17;24;4MATIC;2.0L I4 Turbocharged;White;Gasoline;35;101;74;19644N;7-Speed Automatic;WDD3G4FB9KW000688
17-758180595;$45,375;$45,375;;;4.9;1007;4.4;5 reviews;32;24;AWD;Intercooled Turbo Premium Unleaded I-4 2.0 L/121;Polar White;Gasoline;32;Crystal Grey;8;KN753882;7-Speed Auto-Shift Manual w/OD;WDDSJ4GB9KN753882
10-760737273;$64,455;$64,455;;;4.7;604;4.4;25 reviews;18;;4MATIC;I4;992;Gasoline;;121;6;19593N;9-Speed Automatic;WDDZF4KB0KA598346
75-756671697;$29,864;$33,850;;;4.9;3966;4.9;37 reviews;21;23;AWD;Intercooled Turbo Regular Unleaded I-4 1.5 L/92;White Platinum Metallic Tri-Coat;Gasoline;30;Charcoal Black;5;F19212;6-Speed Automatic w/OD;1FMCU9HD4KUA28517
352-765223676;$26,275;$26,275;;;4.9;191;;;1;;AWD;Intercooled Turbo Regular Unleaded I-4 1.8 L/110;Pure White;Gasoline;;Titan Black;0;V330681;6-Speed Manual w/OD;3VW217AUXKM506366
360-762302427;$51,474;$60,960;;;3.9;169;4.6;18 reviews;16;15;4WD;5.3L 8 cyl Fuel Injected;Silver Ice Metallic;Gasoline;22;Jet Black;0;KR129261;6-Speed Shiftable Automatic;1GNSKBKC8KR129261
447-745975288;$12,965;;;Good Deal;4.4;48;4.8;141 reviews;24;25;Front-wheel Drive;I-4 cyl;Quartz White Pearl;Gasoline;38;;53,660;UA18455;Automatic;5NPE24AF7GH405652
120-763427795;$67,275;$67,275;;;4.7;407;4.4;25 reviews;4;;4MATIC;3.0L V6 BiTurbo;Selenite Grey Metallic;Gasoline;;Black;6;191252;9-Speed Automatic;WDDZF6JB7KA602308
281-766191536;$16,999;;;Fair Price;4.8;1449;4.8;433 reviews;29;26;FWD;2.0L I4 16V MPFI DOHC;Quartz White Pearl;Gasoline;36;Graphite;1,046;222231;6-Speed Automatic;5NPD74LF2JH402191
425-761197771;$17,196;;;Good Deal;4.9;1098;4.5;86 reviews;25;23;AWD;4 Cylinder;Coliseum Gray;Gasoline;31;Gray;22,984;22145;6-Speed Shiftable Automatic;KM8J3CA45GU157892
226-766670357;$41,075;$41,075;;;4.9;1186;4.3;14 reviews;3;19;All-wheel Drive;3.6-Liter V6 24-Valve VVT Engine with ESS;Db Black;Gasoline;26;Black;0;723140;8-Speed Automatic 850RE Transmission;1C4RDJDGXKC723140
237-760941717;$33,265;$35,515;;;4.7;188;4.4;33 reviews;3;;4WD;2.4L I4 16V MPFI SOHC;Diamond Black;Gasoline;;Ruby Red;3;19J0681;9-Speed Automatic;3C4NJDDB5KT647912
362-760139243;$31,777;;$35777;Good Deal;3.9;16;4.7;266 reviews;27;18;4WD;2.7L V6 24V GDI DOHC Twin Turbo;Ruby Red Metallic Tinted Clearcoat;Gasoline;25;Black;20,037;F7254;6-Speed Automatic;1FTEW1EP4GFC99161
364-765250832;$23,759;$23,759;;;4.9;2419;4.8;32 reviews;26;28;AWD;2.0L H4 16V GDI DOHC;Ice Silver Metallic;Gasoline;36;Black;10;17909;Automatic CVT;4S3GTAC69K3730423
84-744127104;$44,385;$44,385;;;4.6;119;4.5;42 reviews;13;21;AWD;3.6L V6 SIDI DOHC VVT;Blue Steel Metallic;Gasoline;26;Cocoa/ Light Ash Gray;1;195044;6-Speed Automatic;1GKKNULS7KZ120640
349-761599393;$26,953;$28,285;;;4.6;962;4.6;35 reviews;1;20;RWD;Gas I4 2.5L/150;Satin Steel Metallic;Gasoline;26;Jet Black/Dark Ash;3;C19263;6-Speed Automatic;1GCGSBEA2K1212837
437-745805325;$16,499;;;Good Deal;4.8;346;4.5;6 reviews;31;42;FWD;1.4 L;Platinum Gray Metallic;Hybrid;48;Titan Black/Art Gray;47,733;U8586;Automatic;3VW637AJ0FM328863
325-759130459;$100,769;$100,769;;;-1;-1;5;2 reviews;29;13;4WD;5.7L V8 32V MPFI DOHC;White;Gasoline;18;Cabernet;21;L190077;8-Speed Automatic;JTJHY7AX5K4286520
10-766778562;$21,715;$21,715;;;4.8;428;4.3;129 reviews;5;30;FWD;1.4L I4 16V GDI DOHC Turbo;Habanero Orange;Gasoline;40;Storm Gray;9;9V0584;8-Speed Automatic;3VWC57BU6KM147721
43-760193157;$39,775;$39,775;;;4.8;1459;4.8;21 reviews;21;19;FWD;3.6L V6 24V MPFI DOHC;Steel Metallic;Gasoline;28;Black;4;C7251;9-Speed Automatic;2C4RC1BG7KR588664
352-756592558;$27,725;$27,725;;;4.9;191;4.8;4 reviews;1;25;FWD;Intercooled Turbo Regular Unleaded I-4 2.0 L/121;Deep Black Pearl;Gasoline;36;Cornsilk Beige;0;V330327;6-Speed Automatic w/OD;1VWLA7A34KC006622
216-752729535;$32,795;$32,795;;;4.8;1229;4.8;82 reviews;5;21;AWD;2.4 L;Symphony Silver;Gasoline;27;Espresso/Gray;5;145099;Automatic;5NMS3CAD9KH045718
81-751832024;$22,018;$22,018;;;4.4;501;4.8;102 reviews;24;27;FWD;1.8L I4 DOHC Dual VVT-i;Black Sand Pearl;Gasoline;35;Black;4;T190120;CVT;2T1BURHE0KC182888
53-766082727;$31,035;$31,035;;;4.7;204;4.9;316 reviews;15;22;4WD;4 Cylinder;Sting-Gray Clear Coat;Gasoline;31;Cloth/Premium Vinyl Bucket Seats Black;0;32713;Not Specified;1C4PJMLB2KD413257
145-765857914;$16,230;$16,230;;;4.7;351;4.7;3 reviews;5;27;FWD;1.6L I4 16V MPFI DOHC;Ingot Silver Metallic;Gasoline;35;Charcoal Black;Not provided;190157;6-Speed Automatic with Auto-Shift;3FADP4AJ7KM109833
7-766789387;$36,235;$36,235;;;4.8;338;5;12 reviews;8;22;AWD;2.0L I4 16V GDI DOHC Turbo;Metal;Gasoline;29;Black;10;T90569;8-Speed Automatic;KNAE15LA2K6049461
266-767095796;$10,991;;;Good Deal;4.8;697;4.4;277 reviews;16;28;FWD;1.8L I4 16V MPFI DOHC;Midnight Black;Gasoline;38;Gray;41,316;U37144A;6-Speed Automatic;5NPDH4AE6DH229710
445-767529926;$61,255;$62,255;;;5;14;4.5;23 reviews;;17;4WD;6.2L V8 16V GDI OHV;Sky;Gasoline;23;Jet Black;6;29364;10-Speed Automatic;3GTU9DEL5KG142313
357-760233842;$26,997;;;Great Deal;4.8;360;4.5;161 reviews;31;16;4WD;2.3L I4 16V GDI DOHC Turbo;White Platinum Tri-Coat Metallic;Gasoline;23;Ebony Black;27,833;DD08470P;6-Speed Automatic;1FM5K8FH7GGD08470
52-765231017;$62,625;$62,625;;;4.7;1590;4.4;25 reviews;18;21;AWD;2.0L I4 16V GDI DOHC Turbo;Polar White;Gasoline;30;Black;6;91429W;9-Speed Automatic;WDDZF4KB1KA618264
89-760962012;$15,795;$15,795;;;3;19;4.8;15 reviews;20;31;FWD;Regular Unleaded I-4 1.6 L/98;Super Black;Gasoline;39;Charcoal;4;N19058;1-Speed CVT w/OD;3N1CN7AP9KL841052
310-759178183;$88,906;;;Good Deal;4.7;248;;;32;14;AWD;5.5L V8 32V GDI DOHC Twin Turbo;Diamond White;Gasoline;18;Black;10,403;800402;7-Speed Automatic;4JGDA7EBXJB001921
443-764882198;$18,580;;;Good Deal;4.4;1887;4.5;106 reviews;31;;4WD;2.4L I4 16V MPFI DOHC;Granite Crystal Clearcoat Metallic;Gasoline;;Dark Slate Gray;11,201;D27963;Automatic;1C4NJDEB5GD798681
176-755951235;$30,790;$36,655;;;4.3;716;4.7;26 reviews;13;22;AWD;2.5L I4 16V GDI DOHC;Galaxy Silver Metallic;Gasoline;29;Light Neutral;4;N033354;6-Speed Automatic;LRBFX1SA6KD033354
188-756922891;$59,045;$59,045;;;3.3;88;4.8;20 reviews;8;19;AWD;Premium Unleaded V-6 3.5 L/212;White Diamond Pearl;Gasoline;26;Ebony;10;2199064;9-Speed Automatic w/OD;5J8YD4H8XKL014337
32-765861773;$26,575;$27,075;;;4.9;3872;5;32 reviews;25;26;FWD;1.5L I4 16V GDI DOHC Turbo;Platinum White;Gasoline;35;Black;Not provided;190847;Automatic CVT;1HGCV1F37KA035445
214-765013718;$54,200;$54,200;;;4.7;57;4.8;181 reviews;3;19;4WD;5.7L V8 16V MPFI OHV;Bright White;Gasoline;24;Black;0;847619;8-Speed Automatic;1C6SRFFT7KN659032
296-761150685;$39,300;;;;5;6;5;1 reviews;;21;AWD;2.0L I4 16V GDI DOHC Turbo;Graphite Shadow;Gasoline;30;Graphite;5;190555;7-Speed Automatic with Auto-Shift;SJKCH5CR1KA009653
99-754928686;$26,445;$27,240;;;4.7;75;4.8;99 reviews;10;22;FWD;2.4L I4 16V GDI DOHC;Ebony Black;Gasoline;29;Satin Black;0;K197108;6-Speed Automatic;5XYPG4A34KG540801
180-766012186;$31,674;$32,960;;;4.2;267;5;1 reviews;4;25;AWD;2.0L I4 16V GDI DOHC;Caspian Blue;Gasoline;32;Light Gray;0;Q45066;Automatic CVT;JN1BJ1CR6KW321646
472-767012621;$24,905;;$29141;Great Deal;4.5;3304;4.9;535 reviews;32;22;FWD;2.0L I4 16V GDI DOHC Turbo;Crystal Black Pearl;Gasoline;32;Black;15,255;JA011859;10-Speed Automatic;1HGCV2F37JA011859
487-763190145;$7,937;;$9937;Great Deal;4.9;2974;4.6;114 reviews;30;29;FWD;Regular Unleaded I-4 2.0 L/122;Soul Red Metallic;Gasoline;41;Black;77,250;E112581A;6-Speed Manual w/OD;JM1BM1T76E1125811
151-765031951;$32,625;$33,685;;;4.9;26;4.6;164 reviews;6;26;AWD;1.5L I4 16V GDI DOHC Turbo;Silver Ice Metallic;Gasoline;32;Jet Black;4;K0709;6-Speed Automatic;3GNAXUEV0KS611399
212-761429855;$59,045;$59,045;;;3.8;83;4.8;20 reviews;3;19;AWD;3.5L V6 24V GDI SOHC;White;Gasoline;26;Espresso;10;219147;9-Speed Automatic;5J8YD4H84KL000756
444-750507286;$141,095;$141,095;;;-1;-1;5;6 reviews;25;;RWD;4.7L V8 32V MPFI DOHC;Blu;Gasoline;;Cuoio;51;M1723;6-Speed Automatic;ZAM45VLA4J0271290
76-753134455;$36,637;$36,637;;;4.7;505;4.4;87 reviews;9;20;AWD;3.5L V6 24V PDI DOHC;Celestial Silver Metallic;Gasoline;27;Ash;0;E1253;8-Speed Automatic;5TDBZRFH6KS930310
485-757841922;$23,395;;;Great Deal;4.9;934;4.8;32 reviews;32;21;AWD;3.5L V6 24V MPFI DOHC;Midnight Garnet;Gasoline;27;Wheat;36,703;FC517085;Automatic CVT;5N1AL0MM4FC517085
410-759298868;$167,330;$167,330;;;4.7;248;;;24;15;RWD;4.0L V8 32V GDI DOHC Twin Turbo;Diamond White;Gasoline;21;Saddle;13;190115;7-Speed Automatic with Auto-Shift;WDDYK8AA9KA023024
348-763166065;$29,992;;;Good Deal;3.4;10;4.7;272 reviews;28;;4WD;3.5L V6;Blue;E85 Flex Fuel;;;52,505;20442U;Automatic 6-Speed;1FTEW1E86FFB84729
180-763896090;$46,335;$46,335;;;-1;-1;4.8;65 reviews;15;19;4WD;3.6 L;Diamond Black Crystal Pearlcoat;Gasoline;26;Lt Frost Beige/Black;19;KC672168;Automatic;1C4RJFBG5KC672168
194-766774272;$60,460;$60,460;;;4.9;476;4.7;23 reviews;4;19;AWD;Turbo/Supercharger Premium Unleaded I-4 2.0 L/120;Onyx Black Met;Gasoline;26;CHARCOAL LEATHE;3;N3495;8-Speed Automatic w/OD;YV4A22PK1K1487818
115-756985098;$40,669;$42,510;;;4.2;140;4.8;99 reviews;21;19;AWD;3.3L V6 24V GDI DOHC;Snow White Pearl;Gasoline;24;Satin Black;7;HB96314;8-Speed Automatic;5XYPHDA51KG522352
11-759005635;$41,010;$41,010;;;4.4;1887;5;19 reviews;1;17;4WD;3.6L V6 24V MPFI DOHC Flexible Fuel;Brilliant Black Crystal Pearlcoat;E85 Flex Fuel;25;Diesel Gray / Black;0;598227;8-Speed Automatic;1C6RR7KG3KS598227
449-755577707;$36,988;$43,570;;;3;10;4.8;20 reviews;32;18;4X4;5.0L V8 32V PDI DOHC;Oxford White;Gasoline;23;Black Cloth;5;T9047;10-Speed Automatic;1FTFX1E57KFA04112
293-766456801;$32,586;$32,586;;;4.9;2419;4.8;125 reviews;26;26;AWD;2.5L H4 16V GDI DOHC;Jasper Green Metallic;Gasoline;33;Gray;10;18009;Automatic CVT;JF2SKASC9KH493831
188-759752666;$36,150;$36,150;;;4.7;680;4.7;42 reviews;10;26;AWD;Turbo Gas/Ethanol I4 1.5L/92;Quicksilver Metallic;E85 Flex Fuel;30;Jet Black;1;19273;9-Speed Automatic;3GKALTEV5KL258297
382-765485650;$22,325;$22,325;;;4.9;191;4.9;10 reviews;1;;FWD;Intercooled Turbo Regular Unleaded I-4 2.0 L/121;Deep Black Pearl;Gasoline;;Titan Black;0;V330698;6-Speed Automatic w/OD;3VWFD7AT9KM709457
364-741251111;$69,110;$69,110;;;3.8;427;5;7 reviews;14;;4WD;6.6L V8 32V DDI OHV Turbo Diesel;Black;Diesel;;;8;96104;6-Speed Automatic;1GC1KTEY3KF109132
383-758901716;$21,499;;;Good Deal;4.6;55;4.6;22 reviews;16;18;AWD;3.3L V6 24V GDI DOHC;Becketts Black;Gasoline;24;Gray;35,908;2398;6-Speed Automatic;KM8SMDHF5GU163173
100-759591378;$34,345;$34,345;;;4.8;1616;4.7;82 reviews;21;18;AWD;3.5L V6 24V GDI SOHC;Crystal Black Pearl;Gasoline;26;Gray;1;58000;6-Speed Automatic;5FNYF6H13KB048064
486-752038394;$35,625;$35,625;;;4.6;663;4.8;82 reviews;20;21;AWD;Regular Unleaded I-4 2.4 L/144;Machine Gray;Gasoline;27;Black/Black;15;190083N;8-Speed Automatic w/OD;5NMS5CAD6KH045847
136-744192162;$76,355;$76,355;;;4.6;218;5;3 reviews;20;14;4WD;6.2L V8 16V GDI OHV;Black;Gasoline;20;Jet Black;0;G19048;10-Speed Automatic;1GKS2HKJ2KR109473
207-761321955;$42,240;$42,240;;;3.9;233;4.6;35 reviews;19;20;4WD;3.6L V6 24V GDI DOHC;Black;Gasoline;26;Jet Black;8;BV95720;8-Speed Automatic;1GCGTDEN8K1215107
401-759692659;$27,995;;;Good Deal;4.8;319;4.8;32 reviews;31;21;AWD;Premium Unleaded V-6 3.5 L/213;Majestic White;Gasoline;27;Graphite;29,863;U7683L;1-Speed CVT w/OD;5N1AL0MM0FC557972
48-764331529;$30,140;;;;4.7;62;4.4;10 reviews;29;48;FWD;2.0L I4 16V MPFI DOHC Hybrid;Platinum White Pearl;Hybrid;48;Black;0;KA006942;Automatic CVT;1HGCV3F42KA006942
438-752945735;$64,995;$64,995;;;4.2;23;4.9;128 reviews;21;16;4WD;Gas V8 6.2L/376;Onyx Black;Gasoline;22;Jet Black;0;86131;8-Speed Automatic;3GTU2PEJ8JG523401
353-763918901;$100,410;;;;1;14;5;8 reviews;28;18;AWD;2.9L V6 24V GDI DOHC Twin Turbo;White;Gasoline;23;Truffle Brown;14;20041;8-Speed Automatic;WP1AB2AY3KDA63098
403-758264312;$37,333;;;Good Deal;4.7;1044;4.9;18 reviews;32;20;AWD;3.5L V6 24V MPFI DOHC;Gun Metallic;Gasoline;27;Graphite;6,224;3274U;Automatic CVT;5N1DL0MM3JC505256
341-759238748;$26,995;;;Good Deal;4.4;119;4.8;53 reviews;23;19;AWD;Premium Unleaded V-6 3.5 L/213;Liquid Platinum;Gasoline;26;Graphite;43,344;UR6591;1-Speed CVT w/OD;5N1DL0MM2HC527324
373-762278723;$35,500;$36,000;;;4.9;892;3.6;30 reviews;1;24;FWD;2.0L I4 16V GDI DOHC Turbo;Radiant Silver;Gasoline;30;Light Platinum / Jet Black;0;19433;9-Speed Automatic;1GYAZAR45KF155627
82-759962816;$25,585;$29,745;;;4.9;790;4.6;22 reviews;12;26;AWD;4 Cylinder;Orange Metallic;Gasoline;33;Charcoal;0;KW373259;CVT;JN8AT2MV5KW373259
449-740660635;$30,008;$32,670;;;4.6;104;5;128 reviews;14;21;RWD;2.3L I4 16V GDI DOHC Turbo;Race Red;Gasoline;31;Ebony;18;18573;10-Speed Automatic;1FA6P8TH0J5173906
